"","X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","dateout","datecoll","duration"
"5021",1733,"SaipanLADTGL2","Saipan","ladtg","L2","y","y","Formicidae",1,2018-01-17,2018-01-20,3
"5022",1734,"SaipanLADTGL2","Saipan","ladtg","L2","b","r","Formicidae",1,2018-01-17,2018-01-20,3
"5023",1737,"SaipanLADTGL2","Saipan","ladtg","L2","b","w","Formicidae",1,2018-01-17,2018-01-20,3
"5024",1741,"SaipanLADTGL2","Saipan","ladtg","L2","w","b","Formicidae",1,2018-01-17,2018-01-20,3
"5025",1742,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Formicidae",1,2018-01-17,2018-01-20,3
"5026",1744,"SaipanLADTGL2","Saipan","ladtg","L2","r","r","Formicidae",1,2018-01-17,2018-01-20,3
"5027",1746,"SaipanMTRLL1","Saipan","mtrl","L1","w","y","Formicidae",1,2018-01-17,2018-01-20,3
"5028",1758,"SaipanMTRLL1","Saipan","mtrl","L1","y","y","Formicidae",1,2018-01-17,2018-01-20,3
"5029",1768,"SaipanMTRLL2","Saipan","mtrl","L2","w","w","Formicidae",1,2018-01-17,2018-01-20,3
"5030",1776,"SaipanMTRLL2","Saipan","mtrl","L2","y","w","Formicidae",1,2018-01-17,2018-01-20,3
"5031",1782,"SaipanMTRLL3","Saipan","mtrl","L3","y","b","Formicidae",1,2018-01-17,2018-01-20,3
"5032",1790,"SaipanMTRLL3","Saipan","mtrl","L3","w","b","Formicidae",1,2018-01-17,2018-01-20,3
"5033",1792,"SaipanMTRLL3","Saipan","mtrl","L3","w","y","Formicidae",1,2018-01-17,2018-01-20,3
"5034",1828,"GuamAnaoL3","Guam","anao","L3","b","b","Apoidea",1,2018-01-12,2018-01-15,3
"5035",1838,"GuamAnaoL3","Guam","anao","L3","w","r","Apoidea",1,2018-01-12,2018-01-15,3
"5036",1865,"GuamNblasL2","Guam","nblas","L2","w","r","Apoidea",1,2018-01-12,2018-01-15,3
"5037",1873,"GuamNblasL3","Guam","nblas","L3","r","r","Apoidea",1,2018-01-12,2018-01-15,3
"5038",1917,"GuamRacetrackL2","Guam","race","L2","w","y","Apoidea",1,2018-01-12,2018-01-15,3
"5039",1931,"GuamRacetrackL3","Guam","race","L3","b","w","Apoidea",1,2018-01-12,2018-01-15,3
"5040",1932,"GuamRacetrackL3","Guam","race","L3","b","y","Apoidea",1,2018-01-12,2018-01-15,3
"5041",1943,"GuamRitiL1","Guam","riti","L1","y","w","Apoidea",1,2018-01-12,2018-01-15,3
"5042",1979,"GuamRitiL3","Guam","riti","L3","w","r","Apoidea",1,2018-01-12,2018-01-15,3
"5043",2028,"GuamSblasL3","Guam","sblas","L3","w","y","Apoidea",1,2018-01-12,2018-01-15,3
"5044",2035,"SaipanForbiAL1","Saipan","forbia","L1","b","w","Apoidea",1,2018-01-17,2018-01-20,3
"5045",2038,"SaipanForbiAL1","Saipan","forbia","L1","r","r","Apoidea",1,2018-01-17,2018-01-20,3
"5046",2041,"SaipanForbiAL1","Saipan","forbia","L1","w","r","Apoidea",1,2018-01-17,2018-01-20,3
"5047",2045,"SaipanForbiAL1","Saipan","forbia","L1","w","w","Apoidea",1,2018-01-17,2018-01-20,3
"5048",2047,"SaipanForbiAL1","Saipan","forbia","L1","w","b","Apoidea",1,2018-01-17,2018-01-20,3
"5049",2055,"SaipanForbiAL2","Saipan","forbia","L2","b","y","Apoidea",1,2018-01-17,2018-01-20,3
"5050",2057,"SaipanForbiAL2","Saipan","forbia","L2","b","w","Apoidea",1,2018-01-17,2018-01-20,3
"5051",2063,"SaipanForbiAL2","Saipan","forbia","L2","r","y","Apoidea",1,2018-01-17,2018-01-20,3
"5052",2073,"SaipanForbiAL3","Saipan","forbia","L3","w","w","Apoidea",1,2018-01-17,2018-01-20,3
"5053",2074,"SaipanForbiAL3","Saipan","forbia","L3","b","y","Apoidea",1,2018-01-17,2018-01-20,3
"5054",2075,"SaipanForbiAL3","Saipan","forbia","L3","w","r","Apoidea",1,2018-01-17,2018-01-20,3
"5055",2091,"SaipanForbiGridL1","Saipan","forbig","L1","y","r","Apoidea",1,2018-01-17,2018-01-20,3
"5056",2094,"SaipanForbiGridL1","Saipan","forbig","L1","r","y","Apoidea",1,2018-01-17,2018-01-20,3
"5057",2096,"SaipanForbiGridL1","Saipan","forbig","L1","w","b","Apoidea",1,2018-01-17,2018-01-20,3
"5058",2097,"SaipanForbiGridL1","Saipan","forbig","L1","w","r","Apoidea",1,2018-01-17,2018-01-20,3
"5059",2099,"SaipanForbiGridL2","Saipan","forbig","L2","y","b","Apoidea",1,2018-01-17,2018-01-20,3
"5060",2103,"SaipanForbiGridL2","Saipan","forbig","L2","b","b","Apoidea",1,2018-01-17,2018-01-20,3
"5061",2114,"SaipanForbiGridL3","Saipan","forbig","L3","b","w","Apoidea",1,2018-01-17,2018-01-20,3
"5062",2115,"SaipanForbiGridL3","Saipan","forbig","L3","y","y","Apoidea",1,2018-01-17,2018-01-20,3
"5063",2116,"SaipanForbiGridL3","Saipan","forbig","L3","y","r","Apoidea",1,2018-01-17,2018-01-20,3
"5064",2124,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Apoidea",1,2018-01-17,2018-01-20,3
"5065",2126,"SaipanForbiGridL3","Saipan","forbig","L3","w","b","Apoidea",1,2018-01-17,2018-01-20,3
"5066",2127,"SaipanForbiGridL3","Saipan","forbig","L3","r","y","Apoidea",1,2018-01-17,2018-01-20,3
"5067",2128,"SaipanForbiGridL3","Saipan","forbig","L3","y","w","Apoidea",1,2018-01-17,2018-01-20,3
"5068",2156,"SaipanLADTAL2","Saipan","ladta","L2","w","w","Apoidea",1,2018-01-17,2018-01-20,3
"5069",2157,"SaipanLADTAL2","Saipan","ladta","L2","w","r","Apoidea",1,2018-01-17,2018-01-20,3
"5070",2169,"SaipanLADTAL3","Saipan","ladta","L3","b","y","Apoidea",1,2018-01-17,2018-01-20,3
"5071",2176,"SaipanLADTAL3","Saipan","ladta","L3","y","y","Apoidea",1,2018-01-17,2018-01-20,3
"5072",2182,"SaipanLADTGL2","Saipan","ladtg","L2","b","r","Apoidea",1,2018-01-17,2018-01-20,3
"5073",2183,"SaipanLADTGL2","Saipan","ladtg","L2","r","w","Apoidea",1,2018-01-17,2018-01-20,3
"5074",2195,"SaipanMTRLL1","Saipan","mtrl","L1","w","b","Apoidea",1,2018-01-17,2018-01-20,3
"5075",2204,"SaipanMTRLL1","Saipan","mtrl","L1","b","r","Apoidea",1,2018-01-17,2018-01-20,3
"5076",2205,"SaipanMTRLL1","Saipan","mtrl","L1","b","y","Apoidea",1,2018-01-17,2018-01-20,3
"5077",2208,"SaipanMTRLL1","Saipan","mtrl","L1","y","w","Apoidea",1,2018-01-17,2018-01-20,3
"5078",2211,"SaipanMTRLL2","Saipan","mtrl","L2","r","w","Apoidea",1,2018-01-17,2018-01-20,3
"5079",2214,"SaipanMTRLL2","Saipan","mtrl","L2","w","r","Apoidea",1,2018-01-17,2018-01-20,3
"5080",2215,"SaipanMTRLL2","Saipan","mtrl","L2","y","r","Apoidea",1,2018-01-17,2018-01-20,3
"5081",2217,"SaipanMTRLL2","Saipan","mtrl","L2","w","b","Apoidea",1,2018-01-17,2018-01-20,3
"5082",2218,"SaipanMTRLL2","Saipan","mtrl","L2","b","r","Apoidea",1,2018-01-17,2018-01-20,3
"5083",2219,"SaipanMTRLL2","Saipan","mtrl","L2","w","y","Apoidea",1,2018-01-17,2018-01-20,3
"5084",2221,"SaipanMTRLL2","Saipan","mtrl","L2","b","y","Apoidea",1,2018-01-17,2018-01-20,3
"5085",2224,"SaipanMTRLL2","Saipan","mtrl","L2","y","w","Apoidea",1,2018-01-17,2018-01-20,3
"5086",2231,"SaipanMTRLL3","Saipan","mtrl","L3","y","w","Apoidea",1,2018-01-17,2018-01-20,3
"5087",2235,"SaipanMTRLL3","Saipan","mtrl","L3","y","r","Apoidea",1,2018-01-17,2018-01-20,3
"5088",2239,"SaipanMTRLL3","Saipan","mtrl","L3","b","r","Apoidea",1,2018-01-17,2018-01-20,3
"5089",2242,"GuamAnaoL1","Guam","anao","L1","y","w","Crabronidae",1,2018-01-12,2018-01-15,3
"5090",2246,"GuamAnaoL1","Guam","anao","L1","r","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5091",2254,"GuamAnaoL1","Guam","anao","L1","w","r","Crabronidae",1,2018-01-12,2018-01-15,3
"5092",2258,"GuamAnaoL2","Guam","anao","L2","b","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5093",2263,"GuamAnaoL2","Guam","anao","L2","w","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5094",2270,"GuamAnaoL2","Guam","anao","L2","w","w","Crabronidae",1,2018-01-12,2018-01-15,3
"5095",2288,"GuamAnaoL3","Guam","anao","L3","b","w","Crabronidae",1,2018-01-12,2018-01-15,3
"5096",2308,"GuamNblasL2","Guam","nblas","L2","r","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5097",2313,"GuamNblasL2","Guam","nblas","L2","w","r","Crabronidae",1,2018-01-12,2018-01-15,3
"5098",2317,"GuamNblasL2","Guam","nblas","L2","b","w","Crabronidae",1,2018-01-12,2018-01-15,3
"5099",2340,"GuamRacetrackL1","Guam","race","L1","y","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5100",2352,"GuamRacetrackL1","Guam","race","L1","y","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5101",2359,"GuamRacetrackL2","Guam","race","L2","y","r","Crabronidae",1,2018-01-12,2018-01-15,3
"5102",2360,"GuamRacetrackL2","Guam","race","L2","y","w","Crabronidae",1,2018-01-12,2018-01-15,3
"5103",2361,"GuamRacetrackL2","Guam","race","L2","y","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5104",2362,"GuamRacetrackL2","Guam","race","L2","w","r","Crabronidae",1,2018-01-12,2018-01-15,3
"5105",2363,"GuamRacetrackL2","Guam","race","L2","w","w","Crabronidae",1,2018-01-12,2018-01-15,3
"5106",2365,"GuamRacetrackL2","Guam","race","L2","w","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5107",2370,"GuamRacetrackL3","Guam","race","L3","r","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5108",2377,"GuamRacetrackL3","Guam","race","L3","b","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5109",2386,"GuamRitiL1","Guam","riti","L1","w","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5110",2387,"GuamRitiL1","Guam","riti","L1","y","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5111",2388,"GuamRitiL1","Guam","riti","L1","r","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5112",2404,"GuamRitiL2","Guam","riti","L2","w","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5113",2407,"GuamRitiL2","Guam","riti","L2","w","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5114",2416,"GuamRitiL2","Guam","riti","L2","r","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5115",2420,"GuamRitiL3","Guam","riti","L3","b","y","Crabronidae",1,2018-01-12,2018-01-15,3
"5116",2475,"GuamSblasL3","Guam","sblas","L3","w","b","Crabronidae",1,2018-01-12,2018-01-15,3
"5117",2483,"SaipanForbiAL1","Saipan","forbia","L1","b","w","Crabronidae",1,2018-01-17,2018-01-20,3
"5118",2486,"SaipanForbiAL1","Saipan","forbia","L1","r","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5119",2495,"SaipanForbiAL1","Saipan","forbia","L1","w","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5120",2499,"SaipanForbiAL2","Saipan","forbia","L2","y","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5121",2500,"SaipanForbiAL2","Saipan","forbia","L2","y","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5122",2501,"SaipanForbiAL2","Saipan","forbia","L2","y","w","Crabronidae",1,2018-01-17,2018-01-20,3
"5123",2503,"SaipanForbiAL2","Saipan","forbia","L2","b","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5124",2506,"SaipanForbiAL2","Saipan","forbia","L2","b","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5125",2518,"SaipanForbiAL3","Saipan","forbia","L3","r","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5126",2534,"SaipanForbiGridL1","Saipan","forbig","L1","b","w","Crabronidae",1,2018-01-17,2018-01-20,3
"5127",2538,"SaipanForbiGridL1","Saipan","forbig","L1","r","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5128",2539,"SaipanForbiGridL1","Saipan","forbig","L1","y","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5129",2544,"SaipanForbiGridL1","Saipan","forbig","L1","w","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5130",2547,"SaipanForbiGridL2","Saipan","forbig","L2","y","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5131",2583,"SaipanLADTAL1","Saipan","ladta","L1","y","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5132",2585,"SaipanLADTAL1","Saipan","ladta","L1","r","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5133",2586,"SaipanLADTAL1","Saipan","ladta","L1","w","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5134",2588,"SaipanLADTAL1","Saipan","ladta","L1","r","w","Crabronidae",1,2018-01-17,2018-01-20,3
"5135",2591,"SaipanLADTAL1","Saipan","ladta","L1","w","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5136",2597,"SaipanLADTAL2","Saipan","ladta","L2","y","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5137",2602,"SaipanLADTAL2","Saipan","ladta","L2","w","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5138",2607,"SaipanLADTAL2","Saipan","ladta","L2","r","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5139",2609,"SaipanLADTAL2","Saipan","ladta","L2","r","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5140",2612,"SaipanLADTAL3","Saipan","ladta","L3","r","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5141",2617,"SaipanLADTAL3","Saipan","ladta","L3","b","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5142",2618,"SaipanLADTAL3","Saipan","ladta","L3","w","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5143",2642,"SaipanMTRLL1","Saipan","mtrl","L1","w","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5144",2646,"SaipanMTRLL1","Saipan","mtrl","L1","r","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5145",2651,"SaipanMTRLL1","Saipan","mtrl","L1","b","w","Crabronidae",1,2018-01-17,2018-01-20,3
"5146",2655,"SaipanMTRLL1","Saipan","mtrl","L1","y","b","Crabronidae",1,2018-01-17,2018-01-20,3
"5147",2661,"SaipanMTRLL2","Saipan","mtrl","L2","r","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5148",2671,"SaipanMTRLL2","Saipan","mtrl","L2","y","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5149",2676,"SaipanMTRLL3","Saipan","mtrl","L3","r","y","Crabronidae",1,2018-01-17,2018-01-20,3
"5150",2683,"SaipanMTRLL3","Saipan","mtrl","L3","y","r","Crabronidae",1,2018-01-17,2018-01-20,3
"5151",2701,"GuamAnaoL1","Guam","anao","L1","w","w","Lepidoptera",1,2018-01-12,2018-01-15,3
"5152",2704,"GuamAnaoL1","Guam","anao","L1","r","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5153",2716,"GuamAnaoL2","Guam","anao","L2","w","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5154",2718,"GuamAnaoL2","Guam","anao","L2","w","w","Lepidoptera",1,2018-01-12,2018-01-15,3
"5155",2726,"GuamAnaoL3","Guam","anao","L3","w","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5156",2733,"GuamAnaoL3","Guam","anao","L3","r","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5157",2748,"GuamNblasL1","Guam","nblas","L1","y","w","Lepidoptera",1,2018-01-12,2018-01-15,3
"5158",2750,"GuamNblasL1","Guam","nblas","L1","w","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5159",2755,"GuamNblasL2","Guam","nblas","L2","r","w","Lepidoptera",1,2018-01-12,2018-01-15,3
"5160",2775,"GuamNblasL3","Guam","nblas","L3","w","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5161",2791,"GuamRacetrackL1","Guam","race","L1","r","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5162",2800,"GuamRacetrackL1","Guam","race","L1","y","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5163",2810,"GuamRacetrackL2","Guam","race","L2","w","r","Lepidoptera",1,2018-01-12,2018-01-15,3
"5164",2812,"GuamRacetrackL2","Guam","race","L2","w","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5165",2814,"GuamRacetrackL2","Guam","race","L2","r","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5166",2815,"GuamRacetrackL2","Guam","race","L2","r","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5167",2821,"GuamRacetrackL3","Guam","race","L3","y","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5168",2825,"GuamRacetrackL3","Guam","race","L3","b","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5169",2827,"GuamRacetrackL3","Guam","race","L3","b","w","Lepidoptera",1,2018-01-12,2018-01-15,3
"5170",2835,"GuamRitiL1","Guam","riti","L1","y","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5171",2875,"GuamRitiL3","Guam","riti","L3","w","r","Lepidoptera",1,2018-01-12,2018-01-15,3
"5172",2878,"GuamRitiL3","Guam","riti","L3","y","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5173",2880,"GuamRitiL3","Guam","riti","L3","w","y","Lepidoptera",1,2018-01-12,2018-01-15,3
"5174",2883,"GuamSblasL1","Guam","sblas","L1","b","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5175",2895,"GuamSblasL1","Guam","sblas","L1","y","r","Lepidoptera",1,2018-01-12,2018-01-15,3
"5176",2923,"GuamSblasL3","Guam","sblas","L3","w","b","Lepidoptera",1,2018-01-12,2018-01-15,3
"5177",2931,"SaipanForbiAL1","Saipan","forbia","L1","b","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5178",2938,"SaipanForbiAL1","Saipan","forbia","L1","b","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5179",2942,"SaipanForbiAL1","Saipan","forbia","L1","y","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5180",2943,"SaipanForbiAL1","Saipan","forbia","L1","w","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5181",2945,"SaipanForbiAL1","Saipan","forbia","L1","y","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5182",2947,"SaipanForbiAL2","Saipan","forbia","L2","y","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5183",2973,"SaipanForbiAL3","Saipan","forbia","L3","b","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5184",2991,"SaipanForbiGridL1","Saipan","forbig","L1","r","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5185",2995,"SaipanForbiGridL2","Saipan","forbig","L2","y","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5186",3000,"SaipanForbiGridL2","Saipan","forbig","L2","b","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5187",3003,"SaipanForbiGridL2","Saipan","forbig","L2","w","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5188",3009,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5189",3026,"SaipanLADTAL1","Saipan","ladta","L1","y","y","Lepidoptera",1,2018-01-17,2018-01-20,3
"5190",3030,"SaipanLADTAL1","Saipan","ladta","L1","r","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5191",3031,"SaipanLADTAL1","Saipan","ladta","L1","y","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5192",3032,"SaipanLADTAL1","Saipan","ladta","L1","b","y","Lepidoptera",1,2018-01-17,2018-01-20,3
"5193",3037,"SaipanLADTAL1","Saipan","ladta","L1","b","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5194",3038,"SaipanLADTAL1","Saipan","ladta","L1","b","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5195",3054,"SaipanLADTAL2","Saipan","ladta","L2","r","y","Lepidoptera",1,2018-01-17,2018-01-20,3
"5196",3055,"SaipanLADTAL2","Saipan","ladta","L2","r","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5197",3058,"SaipanLADTAL3","Saipan","ladta","L3","r","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5198",3059,"SaipanLADTAL3","Saipan","ladta","L3","r","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5199",3064,"SaipanLADTAL3","Saipan","ladta","L3","b","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5200",3067,"SaipanLADTAL3","Saipan","ladta","L3","y","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5201",3068,"SaipanLADTAL3","Saipan","ladta","L3","w","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5202",3070,"SaipanLADTAL3","Saipan","ladta","L3","w","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5203",3075,"SaipanLADTGL2","Saipan","ladtg","L2","b","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5204",3077,"SaipanLADTGL2","Saipan","ladtg","L2","y","y","Lepidoptera",1,2018-01-17,2018-01-20,3
"5205",3081,"SaipanLADTGL2","Saipan","ladtg","L2","b","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5206",3086,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Lepidoptera",1,2018-01-17,2018-01-20,3
"5207",3088,"SaipanLADTGL2","Saipan","ladtg","L2","r","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5208",3092,"SaipanMTRLL1","Saipan","mtrl","L1","w","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5209",3095,"SaipanMTRLL1","Saipan","mtrl","L1","r","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5210",3097,"SaipanMTRLL1","Saipan","mtrl","L1","r","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5211",3100,"SaipanMTRLL1","Saipan","mtrl","L1","b","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5212",3101,"SaipanMTRLL1","Saipan","mtrl","L1","b","y","Lepidoptera",1,2018-01-17,2018-01-20,3
"5213",3104,"SaipanMTRLL1","Saipan","mtrl","L1","y","w","Lepidoptera",1,2018-01-17,2018-01-20,3
"5214",3105,"SaipanMTRLL1","Saipan","mtrl","L1","y","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5215",3106,"SaipanMTRLL2","Saipan","mtrl","L2","r","r","Lepidoptera",1,2018-01-17,2018-01-20,3
"5216",3108,"SaipanMTRLL2","Saipan","mtrl","L2","r","b","Lepidoptera",1,2018-01-17,2018-01-20,3
"5217",3413,"SaipanForbiAL3","Saipan","forbia","L3","r","w","Blattodea",1,2018-01-17,2018-01-20,3
"5218",3420,"SaipanForbiAL3","Saipan","forbia","L3","b","w","Blattodea",1,2018-01-17,2018-01-20,3
"5219",3444,"SaipanForbiGridL2","Saipan","forbig","L2","y","w","Blattodea",1,2018-01-17,2018-01-20,3
"5220",3457,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Blattodea",1,2018-01-17,2018-01-20,3
"5221",3468,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Blattodea",1,2018-01-17,2018-01-20,3
"5222",3599,"GuamAnaoL1","Guam","anao","L1","r","r","Araneae",1,2018-01-12,2018-01-15,3
"5223",3601,"GuamAnaoL2","Guam","anao","L2","b","y","Araneae",1,2018-01-12,2018-01-15,3
"5224",3676,"GuamNblasL3","Guam","nblas","L3","y","y","Araneae",1,2018-01-12,2018-01-15,3
"5225",3685,"GuamRacetrackL1","Guam","race","L1","w","b","Araneae",1,2018-01-12,2018-01-15,3
"5226",3689,"GuamRacetrackL1","Guam","race","L1","b","r","Araneae",1,2018-01-12,2018-01-15,3
"5227",3693,"GuamRacetrackL1","Guam","race","L1","y","w","Araneae",1,2018-01-12,2018-01-15,3
"5228",3702,"GuamRacetrackL2","Guam","race","L2","y","y","Araneae",1,2018-01-12,2018-01-15,3
"5229",3703,"GuamRacetrackL2","Guam","race","L2","y","r","Araneae",1,2018-01-12,2018-01-15,3
"5230",3708,"GuamRacetrackL2","Guam","race","L2","w","b","Araneae",1,2018-01-12,2018-01-15,3
"5231",3709,"GuamRacetrackL2","Guam","race","L2","w","y","Araneae",1,2018-01-12,2018-01-15,3
"5232",3723,"GuamRacetrackL3","Guam","race","L3","b","w","Araneae",1,2018-01-12,2018-01-15,3
"5233",3727,"GuamRacetrackL3","Guam","race","L3","r","b","Araneae",1,2018-01-12,2018-01-15,3
"5234",3782,"GuamSblasL1","Guam","sblas","L1","b","r","Araneae",1,2018-01-12,2018-01-15,3
"5235",3788,"GuamSblasL1","Guam","sblas","L1","y","b","Araneae",1,2018-01-12,2018-01-15,3
"5236",3835,"SaipanForbiAL1","Saipan","forbia","L1","b","r","Araneae",1,2018-01-17,2018-01-20,3
"5237",3851,"SaipanForbiAL2","Saipan","forbia","L2","w","y","Araneae",1,2018-01-17,2018-01-20,3
"5238",3852,"SaipanForbiAL2","Saipan","forbia","L2","w","b","Araneae",1,2018-01-17,2018-01-20,3
"5239",3873,"SaipanForbiAL3","Saipan","forbia","L3","y","w","Araneae",1,2018-01-17,2018-01-20,3
"5240",3881,"SaipanForbiGridL1","Saipan","forbig","L1","b","r","Araneae",1,2018-01-17,2018-01-20,3
"5241",3884,"SaipanForbiGridL1","Saipan","forbig","L1","b","y","Araneae",1,2018-01-17,2018-01-20,3
"5242",3930,"SaipanLADTAL1","Saipan","ladta","L1","w","y","Araneae",1,2018-01-17,2018-01-20,3
"5243",3933,"SaipanLADTAL1","Saipan","ladta","L1","b","b","Araneae",1,2018-01-17,2018-01-20,3
"5244",3939,"SaipanLADTAL2","Saipan","ladta","L2","y","b","Araneae",1,2018-01-17,2018-01-20,3
"5245",3944,"SaipanLADTAL2","Saipan","ladta","L2","b","w","Araneae",1,2018-01-17,2018-01-20,3
"5246",3954,"SaipanLADTAL3","Saipan","ladta","L3","r","w","Araneae",1,2018-01-17,2018-01-20,3
"5247",3957,"SaipanLADTAL3","Saipan","ladta","L3","r","y","Araneae",1,2018-01-17,2018-01-20,3
"5248",3961,"SaipanLADTAL3","Saipan","ladta","L3","b","y","Araneae",1,2018-01-17,2018-01-20,3
"5249",3983,"SaipanLADTGL2","Saipan","ladtg","L2","w","w","Araneae",1,2018-01-17,2018-01-20,3
"5250",3993,"SaipanMTRLL1","Saipan","mtrl","L1","r","r","Araneae",1,2018-01-17,2018-01-20,3
"5251",3996,"SaipanMTRLL1","Saipan","mtrl","L1","b","r","Araneae",1,2018-01-17,2018-01-20,3
"5252",3998,"SaipanMTRLL1","Saipan","mtrl","L1","y","y","Araneae",1,2018-01-17,2018-01-20,3
"5253",4042,"GuamAnaoL1","Guam","anao","L1","b","r","Isoptera",1,2018-01-12,2018-01-15,3
"5254",4050,"GuamAnaoL2","Guam","anao","L2","b","b","Isoptera",1,2018-01-12,2018-01-15,3
"5255",4099,"GuamNblasL2","Guam","nblas","L2","r","w","Isoptera",1,2018-01-12,2018-01-15,3
"5256",4132,"GuamRacetrackL1","Guam","race","L1","y","y","Isoptera",1,2018-01-12,2018-01-15,3
