"","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll"
"4397","SaipanLADTAL2","Saipan","LADTA","L2","w","r","Isoptera",1,2018-01-17,2018-01-20
"4398","SaipanLADTAL2","Saipan","LADTA","L2","r","y","Isoptera",0,2018-01-17,2018-01-20
"4399","SaipanLADTAL2","Saipan","LADTA","L2","r","b","Isoptera",0,2018-01-17,2018-01-20
"4400","SaipanLADTAL2","Saipan","LADTA","L2","r","w","Isoptera",1,2018-01-17,2018-01-20
"4401","SaipanLADTAL2","Saipan","LADTA","L2","r","r","Isoptera",0,2018-01-17,2018-01-20
"4402","SaipanLADTAL3","Saipan","LADTA","L3","r","w","Isoptera",0,2018-01-17,2018-01-20
"4403","SaipanLADTAL3","Saipan","LADTA","L3","r","r","Isoptera",0,2018-01-17,2018-01-20
"4404","SaipanLADTAL3","Saipan","LADTA","L3","r","b","Isoptera",0,2018-01-17,2018-01-20
"4405","SaipanLADTAL3","Saipan","LADTA","L3","r","y","Isoptera",0,2018-01-17,2018-01-20
"4406","SaipanLADTAL3","Saipan","LADTA","L3","b","r","Isoptera",0,2018-01-17,2018-01-20
"4407","SaipanLADTAL3","Saipan","LADTA","L3","b","w","Isoptera",0,2018-01-17,2018-01-20
"4408","SaipanLADTAL3","Saipan","LADTA","L3","b","b","Isoptera",0,2018-01-17,2018-01-20
"4409","SaipanLADTAL3","Saipan","LADTA","L3","b","y","Isoptera",0,2018-01-17,2018-01-20
"4410","SaipanLADTAL3","Saipan","LADTA","L3","w","y","Isoptera",0,2018-01-17,2018-01-20
"4411","SaipanLADTAL3","Saipan","LADTA","L3","y","r","Isoptera",0,2018-01-17,2018-01-20
"4412","SaipanLADTAL3","Saipan","LADTA","L3","w","r","Isoptera",0,2018-01-17,2018-01-20
"4413","SaipanLADTAL3","Saipan","LADTA","L3","w","w","Isoptera",0,2018-01-17,2018-01-20
"4414","SaipanLADTAL3","Saipan","LADTA","L3","w","b","Isoptera",0,2018-01-17,2018-01-20
"4415","SaipanLADTAL3","Saipan","LADTA","L3","y","w","Isoptera",0,2018-01-17,2018-01-20
"4416","SaipanLADTAL3","Saipan","LADTA","L3","y","y","Isoptera",0,2018-01-17,2018-01-20
"4417","SaipanLADTAL3","Saipan","LADTA","L3","y","b","Isoptera",0,2018-01-17,2018-01-20
"4418","SaipanLADTGL2","Saipan","LADTG","L2","b","y","Isoptera",0,2018-01-17,2018-01-20
"4419","SaipanLADTGL2","Saipan","LADTG","L2","b","b","Isoptera",0,2018-01-17,2018-01-20
"4420","SaipanLADTGL2","Saipan","LADTG","L2","r","b","Isoptera",0,2018-01-17,2018-01-20
"4421","SaipanLADTGL2","Saipan","LADTG","L2","y","y","Isoptera",0,2018-01-17,2018-01-20
"4422","SaipanLADTGL2","Saipan","LADTG","L2","b","r","Isoptera",0,2018-01-17,2018-01-20
"4423","SaipanLADTGL2","Saipan","LADTG","L2","r","w","Isoptera",0,2018-01-17,2018-01-20
"4424","SaipanLADTGL2","Saipan","LADTG","L2","w","y","Isoptera",0,2018-01-17,2018-01-20
"4425","SaipanLADTGL2","Saipan","LADTG","L2","b","w","Isoptera",0,2018-01-17,2018-01-20
"4426","SaipanLADTGL2","Saipan","LADTG","L2","y","b","Isoptera",0,2018-01-17,2018-01-20
"4427","SaipanLADTGL2","Saipan","LADTG","L2","y","w","Isoptera",0,2018-01-17,2018-01-20
"4428","SaipanLADTGL2","Saipan","LADTG","L2","w","r","Isoptera",0,2018-01-17,2018-01-20
"4429","SaipanLADTGL2","Saipan","LADTG","L2","w","b","Isoptera",0,2018-01-17,2018-01-20
"4430","SaipanLADTGL2","Saipan","LADTG","L2","r","y","Isoptera",0,2018-01-17,2018-01-20
"4431","SaipanLADTGL2","Saipan","LADTG","L2","w","w","Isoptera",0,2018-01-17,2018-01-20
"4432","SaipanLADTGL2","Saipan","LADTG","L2","r","r","Isoptera",1,2018-01-17,2018-01-20
"4433","SaipanLADTGL2","Saipan","LADTG","L2","y","r","Isoptera",0,2018-01-17,2018-01-20
"4434","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Isoptera",0,2018-01-17,2018-01-20
"4435","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Isoptera",0,2018-01-17,2018-01-20
"4436","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Isoptera",0,2018-01-17,2018-01-20
"4437","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Isoptera",0,2018-01-17,2018-01-20
"4438","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Isoptera",0,2018-01-17,2018-01-20
"4439","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Isoptera",0,2018-01-17,2018-01-20
"4440","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Isoptera",0,2018-01-17,2018-01-20
"4441","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Isoptera",0,2018-01-17,2018-01-20
"4442","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Isoptera",0,2018-01-17,2018-01-20
"4443","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Isoptera",0,2018-01-17,2018-01-20
"4444","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Isoptera",0,2018-01-17,2018-01-20
"4445","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Isoptera",0,2018-01-17,2018-01-20
"4446","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Isoptera",0,2018-01-17,2018-01-20
"4447","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Isoptera",0,2018-01-17,2018-01-20
"4448","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Isoptera",0,2018-01-17,2018-01-20
"4449","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Isoptera",1,2018-01-17,2018-01-20
"4450","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Isoptera",0,2018-01-17,2018-01-20
"4451","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Isoptera",0,2018-01-17,2018-01-20
"4452","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Isoptera",0,2018-01-17,2018-01-20
"4453","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Isoptera",0,2018-01-17,2018-01-20
"4454","SaipanMTRLL2","Saipan","MTRL","L2","w","r","Isoptera",0,2018-01-17,2018-01-20
"4455","SaipanMTRLL2","Saipan","MTRL","L2","y","r","Isoptera",0,2018-01-17,2018-01-20
"4456","SaipanMTRLL2","Saipan","MTRL","L2","w","w","Isoptera",0,2018-01-17,2018-01-20
"4457","SaipanMTRLL2","Saipan","MTRL","L2","w","b","Isoptera",0,2018-01-17,2018-01-20
"4458","SaipanMTRLL2","Saipan","MTRL","L2","b","r","Isoptera",0,2018-01-17,2018-01-20
"4459","SaipanMTRLL2","Saipan","MTRL","L2","w","y","Isoptera",0,2018-01-17,2018-01-20
"4460","SaipanMTRLL2","Saipan","MTRL","L2","b","b","Isoptera",0,2018-01-17,2018-01-20
"4461","SaipanMTRLL2","Saipan","MTRL","L2","b","y","Isoptera",0,2018-01-17,2018-01-20
"4462","SaipanMTRLL2","Saipan","MTRL","L2","b","w","Isoptera",0,2018-01-17,2018-01-20
"4463","SaipanMTRLL2","Saipan","MTRL","L2","y","y","Isoptera",1,2018-01-17,2018-01-20
"4464","SaipanMTRLL2","Saipan","MTRL","L2","y","w","Isoptera",1,2018-01-17,2018-01-20
"4465","SaipanMTRLL2","Saipan","MTRL","L2","y","b","Isoptera",0,2018-01-17,2018-01-20
"4466","SaipanMTRLL3","Saipan","MTRL","L3","r","r","Isoptera",0,2018-01-17,2018-01-20
"4467","SaipanMTRLL3","Saipan","MTRL","L3","y","y","Isoptera",1,2018-01-17,2018-01-20
"4468","SaipanMTRLL3","Saipan","MTRL","L3","r","y","Isoptera",0,2018-01-17,2018-01-20
"4469","SaipanMTRLL3","Saipan","MTRL","L3","b","b","Isoptera",0,2018-01-17,2018-01-20
"4470","SaipanMTRLL3","Saipan","MTRL","L3","y","b","Isoptera",0,2018-01-17,2018-01-20
"4471","SaipanMTRLL3","Saipan","MTRL","L3","y","w","Isoptera",0,2018-01-17,2018-01-20
"4472","SaipanMTRLL3","Saipan","MTRL","L3","w","r","Isoptera",0,2018-01-17,2018-01-20
"4473","SaipanMTRLL3","Saipan","MTRL","L3","w","w","Isoptera",0,2018-01-17,2018-01-20
"4474","SaipanMTRLL3","Saipan","MTRL","L3","b","y","Isoptera",0,2018-01-17,2018-01-20
"4475","SaipanMTRLL3","Saipan","MTRL","L3","y","r","Isoptera",0,2018-01-17,2018-01-20
"4476","SaipanMTRLL3","Saipan","MTRL","L3","r","w","Isoptera",0,2018-01-17,2018-01-20
"4477","SaipanMTRLL3","Saipan","MTRL","L3","r","b","Isoptera",0,2018-01-17,2018-01-20
"4478","SaipanMTRLL3","Saipan","MTRL","L3","w","b","Isoptera",1,2018-01-17,2018-01-20
"4479","SaipanMTRLL3","Saipan","MTRL","L3","b","r","Isoptera",0,2018-01-17,2018-01-20
"4480","SaipanMTRLL3","Saipan","MTRL","L3","w","y","Isoptera",1,2018-01-17,2018-01-20
"4481","GuamAnaoL1","Guam","Anao","L1","b","y","Partial",0,2018-01-12,2018-01-15
"4482","GuamAnaoL1","Guam","Anao","L1","y","w","Partial",0,2018-01-12,2018-01-15
"4483","GuamAnaoL1","Guam","Anao","L1","y","b","Partial",0,2018-01-12,2018-01-15
"4484","GuamAnaoL1","Guam","Anao","L1","y","r","Partial",0,2018-01-12,2018-01-15
"4485","GuamAnaoL1","Guam","Anao","L1","w","b","Partial",0,2018-01-12,2018-01-15
"4486","GuamAnaoL1","Guam","Anao","L1","r","b","Partial",0,2018-01-12,2018-01-15
"4487","GuamAnaoL1","Guam","Anao","L1","w","y","Partial",0,2018-01-12,2018-01-15
"4488","GuamAnaoL1","Guam","Anao","L1","r","w","Partial",0,2018-01-12,2018-01-15
"4489","GuamAnaoL1","Guam","Anao","L1","b","b","Partial",0,2018-01-12,2018-01-15
"4490","GuamAnaoL1","Guam","Anao","L1","b","r","Partial",0,2018-01-12,2018-01-15
"4491","GuamAnaoL1","Guam","Anao","L1","b","w","Partial",0,2018-01-12,2018-01-15
"4492","GuamAnaoL1","Guam","Anao","L1","y","y","Partial",0,2018-01-12,2018-01-15
"4493","GuamAnaoL1","Guam","Anao","L1","w","w","Partial",0,2018-01-12,2018-01-15
"4494","GuamAnaoL1","Guam","Anao","L1","w","r","Partial",0,2018-01-12,2018-01-15
"4495","GuamAnaoL1","Guam","Anao","L1","r","r","Partial",0,2018-01-12,2018-01-15
"4496","GuamAnaoL1","Guam","Anao","L1","r","y","Partial",0,2018-01-12,2018-01-15
"4497","GuamAnaoL2","Guam","Anao","L2","b","y","Partial",0,2018-01-12,2018-01-15
"4498","GuamAnaoL2","Guam","Anao","L2","b","b","Partial",0,2018-01-12,2018-01-15
"4499","GuamAnaoL2","Guam","Anao","L2","r","b","Partial",0,2018-01-12,2018-01-15
"4500","GuamAnaoL2","Guam","Anao","L2","y","y","Partial",0,2018-01-12,2018-01-15
"4501","GuamAnaoL2","Guam","Anao","L2","b","r","Partial",0,2018-01-12,2018-01-15
"4502","GuamAnaoL2","Guam","Anao","L2","r","w","Partial",0,2018-01-12,2018-01-15
"4503","GuamAnaoL2","Guam","Anao","L2","w","y","Partial",0,2018-01-12,2018-01-15
"4504","GuamAnaoL2","Guam","Anao","L2","b","w","Partial",0,2018-01-12,2018-01-15
"4505","GuamAnaoL2","Guam","Anao","L2","y","b","Partial",0,2018-01-12,2018-01-15
"4506","GuamAnaoL2","Guam","Anao","L2","y","w","Partial",0,2018-01-12,2018-01-15
"4507","GuamAnaoL2","Guam","Anao","L2","w","r","Partial",0,2018-01-12,2018-01-15
"4508","GuamAnaoL2","Guam","Anao","L2","w","b","Partial",0,2018-01-12,2018-01-15
"4509","GuamAnaoL2","Guam","Anao","L2","r","y","Partial",0,2018-01-12,2018-01-15
"4510","GuamAnaoL2","Guam","Anao","L2","w","w","Partial",0,2018-01-12,2018-01-15
"4511","GuamAnaoL2","Guam","Anao","L2","r","r","Partial",0,2018-01-12,2018-01-15
"4512","GuamAnaoL2","Guam","Anao","L2","y","r","Partial",0,2018-01-12,2018-01-15
"4513","GuamAnaoL3","Guam","Anao","L3","y","y","Partial",0,2018-01-12,2018-01-15
"4514","GuamAnaoL3","Guam","Anao","L3","y","w","Partial",0,2018-01-12,2018-01-15
"4515","GuamAnaoL3","Guam","Anao","L3","y","b","Partial",0,2018-01-12,2018-01-15
"4516","GuamAnaoL3","Guam","Anao","L3","b","b","Partial",0,2018-01-12,2018-01-15
"4517","GuamAnaoL3","Guam","Anao","L3","r","r","Partial",0,2018-01-12,2018-01-15
"4518","GuamAnaoL3","Guam","Anao","L3","w","b","Partial",0,2018-01-12,2018-01-15
"4519","GuamAnaoL3","Guam","Anao","L3","y","r","Partial",0,2018-01-12,2018-01-15
"4520","GuamAnaoL3","Guam","Anao","L3","w","w","Partial",0,2018-01-12,2018-01-15
"4521","GuamAnaoL3","Guam","Anao","L3","w","y","Partial",0,2018-01-12,2018-01-15
"4522","GuamAnaoL3","Guam","Anao","L3","b","y","Partial",0,2018-01-12,2018-01-15
"4523","GuamAnaoL3","Guam","Anao","L3","b","r","Partial",0,2018-01-12,2018-01-15
"4524","GuamAnaoL3","Guam","Anao","L3","r","w","Partial",0,2018-01-12,2018-01-15
"4525","GuamAnaoL3","Guam","Anao","L3","r","y","Partial",0,2018-01-12,2018-01-15
"4526","GuamAnaoL3","Guam","Anao","L3","w","r","Partial",0,2018-01-12,2018-01-15
"4527","GuamAnaoL3","Guam","Anao","L3","r","b","Partial",0,2018-01-12,2018-01-15
"4528","GuamAnaoL3","Guam","Anao","L3","b","w","Partial",0,2018-01-12,2018-01-15
"4529","GuamNblasL1","Guam","Nblas","L1","r","r","Partial",0,2018-01-12,2018-01-15
"4530","GuamNblasL1","Guam","Nblas","L1","r","b","Partial",0,2018-01-12,2018-01-15
"4531","GuamNblasL1","Guam","Nblas","L1","r","y","Partial",0,2018-01-12,2018-01-15
"4532","GuamNblasL1","Guam","Nblas","L1","r","w","Partial",0,2018-01-12,2018-01-15
"4533","GuamNblasL1","Guam","Nblas","L1","b","r","Partial",0,2018-01-12,2018-01-15
"4534","GuamNblasL1","Guam","Nblas","L1","b","b","Partial",0,2018-01-12,2018-01-15
"4535","GuamNblasL1","Guam","Nblas","L1","b","y","Partial",0,2018-01-12,2018-01-15
"4536","GuamNblasL1","Guam","Nblas","L1","b","w","Partial",0,2018-01-12,2018-01-15
"4537","GuamNblasL1","Guam","Nblas","L1","y","r","Partial",0,2018-01-12,2018-01-15
"4538","GuamNblasL1","Guam","Nblas","L1","y","b","Partial",0,2018-01-12,2018-01-15
"4539","GuamNblasL1","Guam","Nblas","L1","y","y","Partial",0,2018-01-12,2018-01-15
"4540","GuamNblasL1","Guam","Nblas","L1","y","w","Partial",0,2018-01-12,2018-01-15
"4541","GuamNblasL1","Guam","Nblas","L1","w","r","Partial",0,2018-01-12,2018-01-15
"4542","GuamNblasL1","Guam","Nblas","L1","w","b","Partial",0,2018-01-12,2018-01-15
"4543","GuamNblasL1","Guam","Nblas","L1","w","y","Partial",0,2018-01-12,2018-01-15
"4544","GuamNblasL1","Guam","Nblas","L1","w","w","Partial",0,2018-01-12,2018-01-15
"4545","GuamNblasL2","Guam","Nblas","L2","r","y","Partial",0,2018-01-12,2018-01-15
"4546","GuamNblasL2","Guam","Nblas","L2","r","r","Partial",0,2018-01-12,2018-01-15
"4547","GuamNblasL2","Guam","Nblas","L2","r","w","Partial",0,2018-01-12,2018-01-15
"4548","GuamNblasL2","Guam","Nblas","L2","r","b","Partial",0,2018-01-12,2018-01-15
"4549","GuamNblasL2","Guam","Nblas","L2","w","b","Partial",0,2018-01-12,2018-01-15
"4550","GuamNblasL2","Guam","Nblas","L2","w","y","Partial",0,2018-01-12,2018-01-15
"4551","GuamNblasL2","Guam","Nblas","L2","w","w","Partial",0,2018-01-12,2018-01-15
"4552","GuamNblasL2","Guam","Nblas","L2","y","y","Partial",0,2018-01-12,2018-01-15
"4553","GuamNblasL2","Guam","Nblas","L2","w","r","Partial",0,2018-01-12,2018-01-15
"4554","GuamNblasL2","Guam","Nblas","L2","y","b","Partial",0,2018-01-12,2018-01-15
"4555","GuamNblasL2","Guam","Nblas","L2","y","w","Partial",0,2018-01-12,2018-01-15
"4556","GuamNblasL2","Guam","Nblas","L2","y","r","Partial",0,2018-01-12,2018-01-15
"4557","GuamNblasL2","Guam","Nblas","L2","b","w","Partial",0,2018-01-12,2018-01-15
"4558","GuamNblasL2","Guam","Nblas","L2","b","r","Partial",0,2018-01-12,2018-01-15
"4559","GuamNblasL2","Guam","Nblas","L2","b","b","Partial",1,2018-01-12,2018-01-15
"4560","GuamNblasL2","Guam","Nblas","L2","b","y","Partial",0,2018-01-12,2018-01-15
"4561","GuamNblasL3","Guam","Nblas","L3","r","r","Partial",1,2018-01-12,2018-01-15
"4562","GuamNblasL3","Guam","Nblas","L3","r","w","Partial",0,2018-01-12,2018-01-15
"4563","GuamNblasL3","Guam","Nblas","L3","r","b","Partial",0,2018-01-12,2018-01-15
"4564","GuamNblasL3","Guam","Nblas","L3","r","y","Partial",1,2018-01-12,2018-01-15
"4565","GuamNblasL3","Guam","Nblas","L3","w","r","Partial",0,2018-01-12,2018-01-15
"4566","GuamNblasL3","Guam","Nblas","L3","w","w","Partial",0,2018-01-12,2018-01-15
"4567","GuamNblasL3","Guam","Nblas","L3","w","b","Partial",0,2018-01-12,2018-01-15
"4568","GuamNblasL3","Guam","Nblas","L3","w","y","Partial",0,2018-01-12,2018-01-15
"4569","GuamNblasL3","Guam","Nblas","L3","y","r","Partial",0,2018-01-12,2018-01-15
"4570","GuamNblasL3","Guam","Nblas","L3","y","w","Partial",1,2018-01-12,2018-01-15
"4571","GuamNblasL3","Guam","Nblas","L3","y","b","Partial",0,2018-01-12,2018-01-15
"4572","GuamNblasL3","Guam","Nblas","L3","y","y","Partial",0,2018-01-12,2018-01-15
"4573","GuamNblasL3","Guam","Nblas","L3","b","r","Partial",0,2018-01-12,2018-01-15
"4574","GuamNblasL3","Guam","Nblas","L3","b","w","Partial",0,2018-01-12,2018-01-15
"4575","GuamNblasL3","Guam","Nblas","L3","b","b","Partial",0,2018-01-12,2018-01-15
"4576","GuamNblasL3","Guam","Nblas","L3","b","y","Partial",0,2018-01-12,2018-01-15
"4577","GuamRacetrackL1","Guam","Racetrack","L1","w","w","Partial",0,2018-01-12,2018-01-15
"4578","GuamRacetrackL1","Guam","Racetrack","L1","w","r","Partial",0,2018-01-12,2018-01-15
"4579","GuamRacetrackL1","Guam","Racetrack","L1","w","y","Partial",0,2018-01-12,2018-01-15
"4580","GuamRacetrackL1","Guam","Racetrack","L1","y","y","Partial",0,2018-01-12,2018-01-15
"4581","GuamRacetrackL1","Guam","Racetrack","L1","w","b","Partial",0,2018-01-12,2018-01-15
"4582","GuamRacetrackL1","Guam","Racetrack","L1","r","r","Partial",0,2018-01-12,2018-01-15
"4583","GuamRacetrackL1","Guam","Racetrack","L1","r","y","Partial",0,2018-01-12,2018-01-15
"4584","GuamRacetrackL1","Guam","Racetrack","L1","y","r","Partial",0,2018-01-12,2018-01-15
"4585","GuamRacetrackL1","Guam","Racetrack","L1","b","r","Partial",0,2018-01-12,2018-01-15
"4586","GuamRacetrackL1","Guam","Racetrack","L1","b","b","Partial",0,2018-01-12,2018-01-15
"4587","GuamRacetrackL1","Guam","Racetrack","L1","r","b","Partial",0,2018-01-12,2018-01-15
"4588","GuamRacetrackL1","Guam","Racetrack","L1","r","w","Partial",0,2018-01-12,2018-01-15
"4589","GuamRacetrackL1","Guam","Racetrack","L1","y","w","Partial",0,2018-01-12,2018-01-15
"4590","GuamRacetrackL1","Guam","Racetrack","L1","b","w","Partial",0,2018-01-12,2018-01-15
"4591","GuamRacetrackL1","Guam","Racetrack","L1","b","b","Partial",0,2018-01-12,2018-01-15
"4592","GuamRacetrackL1","Guam","Racetrack","L1","y","b","Partial",0,2018-01-12,2018-01-15
"4593","GuamRacetrackL2","Guam","Racetrack","L2","r","w","Partial",0,2018-01-12,2018-01-15
"4594","GuamRacetrackL2","Guam","Racetrack","L2","b","y","Partial",0,2018-01-12,2018-01-15
"4595","GuamRacetrackL2","Guam","Racetrack","L2","b","b","Partial",0,2018-01-12,2018-01-15
"4596","GuamRacetrackL2","Guam","Racetrack","L2","b","r","Partial",0,2018-01-12,2018-01-15
"4597","GuamRacetrackL2","Guam","Racetrack","L2","b","w","Partial",0,2018-01-12,2018-01-15
"4598","GuamRacetrackL2","Guam","Racetrack","L2","y","y","Partial",0,2018-01-12,2018-01-15
"4599","GuamRacetrackL2","Guam","Racetrack","L2","y","r","Partial",0,2018-01-12,2018-01-15
"4600","GuamRacetrackL2","Guam","Racetrack","L2","y","w","Partial",0,2018-01-12,2018-01-15
"4601","GuamRacetrackL2","Guam","Racetrack","L2","y","b","Partial",0,2018-01-12,2018-01-15
"4602","GuamRacetrackL2","Guam","Racetrack","L2","w","r","Partial",0,2018-01-12,2018-01-15
"4603","GuamRacetrackL2","Guam","Racetrack","L2","w","w","Partial",0,2018-01-12,2018-01-15
"4604","GuamRacetrackL2","Guam","Racetrack","L2","w","b","Partial",0,2018-01-12,2018-01-15
"4605","GuamRacetrackL2","Guam","Racetrack","L2","w","y","Partial",0,2018-01-12,2018-01-15
"4606","GuamRacetrackL2","Guam","Racetrack","L2","r","y","Partial",0,2018-01-12,2018-01-15
"4607","GuamRacetrackL2","Guam","Racetrack","L2","r","b","Partial",0,2018-01-12,2018-01-15
"4608","GuamRacetrackL2","Guam","Racetrack","L2","r","r","Partial",0,2018-01-12,2018-01-15
"4609","GuamRacetrackL3","Guam","Racetrack","L3","r","r","Partial",0,2018-01-12,2018-01-15
"4610","GuamRacetrackL3","Guam","Racetrack","L3","r","y","Partial",0,2018-01-12,2018-01-15
"4611","GuamRacetrackL3","Guam","Racetrack","L3","y","r","Partial",0,2018-01-12,2018-01-15
"4612","GuamRacetrackL3","Guam","Racetrack","L3","y","w","Partial",0,2018-01-12,2018-01-15
"4613","GuamRacetrackL3","Guam","Racetrack","L3","y","b","Partial",0,2018-01-12,2018-01-15
"4614","GuamRacetrackL3","Guam","Racetrack","L3","y","y","Partial",0,2018-01-12,2018-01-15
"4615","GuamRacetrackL3","Guam","Racetrack","L3","w","b","Partial",0,2018-01-12,2018-01-15
"4616","GuamRacetrackL3","Guam","Racetrack","L3","w","y","Partial",0,2018-01-12,2018-01-15
"4617","GuamRacetrackL3","Guam","Racetrack","L3","b","b","Partial",0,2018-01-12,2018-01-15
"4618","GuamRacetrackL3","Guam","Racetrack","L3","b","r","Partial",0,2018-01-12,2018-01-15
"4619","GuamRacetrackL3","Guam","Racetrack","L3","b","w","Partial",0,2018-01-12,2018-01-15
"4620","GuamRacetrackL3","Guam","Racetrack","L3","b","y","Partial",0,2018-01-12,2018-01-15
"4621","GuamRacetrackL3","Guam","Racetrack","L3","w","w","Partial",0,2018-01-12,2018-01-15
"4622","GuamRacetrackL3","Guam","Racetrack","L3","w","r","Partial",0,2018-01-12,2018-01-15
"4623","GuamRacetrackL3","Guam","Racetrack","L3","r","b","Partial",0,2018-01-12,2018-01-15
"4624","GuamRacetrackL3","Guam","Racetrack","L3","r","w","Partial",0,2018-01-12,2018-01-15
"4625","GuamRitiL1","Guam","Riti","L1","w","b","Partial",0,2018-01-12,2018-01-15
"4626","GuamRitiL1","Guam","Riti","L1","w","y","Partial",0,2018-01-12,2018-01-15
"4627","GuamRitiL1","Guam","Riti","L1","y","y","Partial",3,2018-01-12,2018-01-15
"4628","GuamRitiL1","Guam","Riti","L1","r","b","Partial",0,2018-01-12,2018-01-15
"4629","GuamRitiL1","Guam","Riti","L1","r","y","Partial",1,2018-01-12,2018-01-15
"4630","GuamRitiL1","Guam","Riti","L1","y","b","Partial",0,2018-01-12,2018-01-15
"4631","GuamRitiL1","Guam","Riti","L1","y","w","Partial",0,2018-01-12,2018-01-15
"4632","GuamRitiL1","Guam","Riti","L1","w","r","Partial",1,2018-01-12,2018-01-15
"4633","GuamRitiL1","Guam","Riti","L1","b","y","Partial",0,2018-01-12,2018-01-15
"4634","GuamRitiL1","Guam","Riti","L1","r","w","Partial",0,2018-01-12,2018-01-15
"4635","GuamRitiL1","Guam","Riti","L1","b","r","Partial",0,2018-01-12,2018-01-15
"4636","GuamRitiL1","Guam","Riti","L1","b","b","Partial",0,2018-01-12,2018-01-15
"4637","GuamRitiL1","Guam","Riti","L1","y","r","Partial",0,2018-01-12,2018-01-15
"4638","GuamRitiL1","Guam","Riti","L1","b","w","Partial",0,2018-01-12,2018-01-15
"4639","GuamRitiL1","Guam","Riti","L1","w","w","Partial",0,2018-01-12,2018-01-15
"4640","GuamRitiL1","Guam","Riti","L1","r","r","Partial",3,2018-01-12,2018-01-15
"4641","GuamRitiL2","Guam","Riti","L2","y","y","Partial",0,2018-01-12,2018-01-15
"4642","GuamRitiL2","Guam","Riti","L2","w","r","Partial",0,2018-01-12,2018-01-15
"4643","GuamRitiL2","Guam","Riti","L2","w","w","Partial",0,2018-01-12,2018-01-15
"4644","GuamRitiL2","Guam","Riti","L2","w","b","Partial",0,2018-01-12,2018-01-15
"4645","GuamRitiL2","Guam","Riti","L2","b","w","Partial",0,2018-01-12,2018-01-15
"4646","GuamRitiL2","Guam","Riti","L2","b","r","Partial",0,2018-01-12,2018-01-15
"4647","GuamRitiL2","Guam","Riti","L2","w","y","Partial",0,2018-01-12,2018-01-15
"4648","GuamRitiL2","Guam","Riti","L2","b","b","Partial",0,2018-01-12,2018-01-15
"4649","GuamRitiL2","Guam","Riti","L2","b","y","Partial",0,2018-01-12,2018-01-15
"4650","GuamRitiL2","Guam","Riti","L2","y","w","Partial",0,2018-01-12,2018-01-15
"4651","GuamRitiL2","Guam","Riti","L2","r","r","Partial",0,2018-01-12,2018-01-15
"4652","GuamRitiL2","Guam","Riti","L2","y","r","Partial",0,2018-01-12,2018-01-15
"4653","GuamRitiL2","Guam","Riti","L2","y","b","Partial",0,2018-01-12,2018-01-15
"4654","GuamRitiL2","Guam","Riti","L2","r","w","Partial",0,2018-01-12,2018-01-15
"4655","GuamRitiL2","Guam","Riti","L2","r","y","Partial",0,2018-01-12,2018-01-15
"4656","GuamRitiL2","Guam","Riti","L2","r","b","Partial",1,2018-01-12,2018-01-15
"4657","GuamRitiL3","Guam","Riti","L3","r","r","Partial",0,2018-01-12,2018-01-15
"4658","GuamRitiL3","Guam","Riti","L3","y","r","Partial",0,2018-01-12,2018-01-15
"4659","GuamRitiL3","Guam","Riti","L3","b","r","Partial",1,2018-01-12,2018-01-15
"4660","GuamRitiL3","Guam","Riti","L3","b","y","Partial",0,2018-01-12,2018-01-15
"4661","GuamRitiL3","Guam","Riti","L3","r","w","Partial",1,2018-01-12,2018-01-15
"4662","GuamRitiL3","Guam","Riti","L3","y","w","Partial",0,2018-01-12,2018-01-15
"4663","GuamRitiL3","Guam","Riti","L3","b","w","Partial",0,2018-01-12,2018-01-15
"4664","GuamRitiL3","Guam","Riti","L3","b","b","Partial",0,2018-01-12,2018-01-15
"4665","GuamRitiL3","Guam","Riti","L3","r","b","Partial",0,2018-01-12,2018-01-15
"4666","GuamRitiL3","Guam","Riti","L3","y","b","Partial",3,2018-01-12,2018-01-15
"4667","GuamRitiL3","Guam","Riti","L3","w","r","Partial",0,2018-01-12,2018-01-15
"4668","GuamRitiL3","Guam","Riti","L3","w","b","Partial",0,2018-01-12,2018-01-15
"4669","GuamRitiL3","Guam","Riti","L3","r","y","Partial",0,2018-01-12,2018-01-15
"4670","GuamRitiL3","Guam","Riti","L3","y","y","Partial",3,2018-01-12,2018-01-15
